Name,Email,Financial Status,Paid at,Fulfillment Status,Fulfilled at,Currency,Subtotal,Shipping,Taxes,Total,Discount Code,Discount Amount,Shipping Method,Created at,Lineitem quantity,Lineitem name,Lineitem price,Lineitem compare at price,Lineitem sku,Lineitem requires shipping,Lineitem taxable,Lineitem fulfillment status,Billing Name,Billing Street,Billing Address1,Billing Address2,Billing Company,Billing City,Billing Zip,Billing Province,Billing Country,Billing Phone,Shipping Name,Shipping Street,Shipping Address1,Shipping Address2,Shipping Company,Shipping City,Shipping Zip,Shipping Province,Shipping Country,Shipping Phone,Notes,Cancelled at,Payment Method,Payment Reference,Refunded Amount,Vendor,Outstanding Balance,Employee,Location,Device ID,Id,Tags,Risk Level,Source,Lineitem discount,Tax 1 Name,Tax 1 Value,Tax 2 Name,Tax 2 Value,Tax 3 Name,Tax 3 Value,Tax 4 Name,Tax 4 Value,Tax 5 Name,Tax 5 Value,Phone,Receipt Number,Duties,Billing Province Name,Shipping Province Name,Payment ID,Payment Terms Name,Next Payment Due At,Payment References
テストユーザー1164124,test-user-34107@example.com,paid,2024-12-29 21:20:24 +0900,fulfilled,2024-12-29 21:20:29 +0900,JPY,8030,324,0,8354,,0,通常配送,2024-12-29 21:20:24 +0900,1,UNIクラフトデコ箱5号H80/10〜50個入 - 50個入り,2420,,UNI001AA,true,true,fulfilled,テストユーザー414138,,,,,,,,,,,,,,,,,,,,,,manual (代金引換),payment-ref-1164125,0,テストベンダーF23,146,,,,6307020046650,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#4320.1,,,payment-ref-1164125
テストユーザー1164124,test-user-34107@example.com,,,,,,,,,,,,,2024-12-29 21:20:24 +0900,1,UNIクラフトデコ箱7号H80/10〜50個入 - 50個入り,3300,,UNI005AA,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1164124,test-user-34107@example.com,,,,,,,,,,,,,2024-12-29 21:20:24 +0900,1,UNIクラフトデコ箱4号H80/10〜50個入 - 50個入り,2310,,UNI014AA,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1164126,test-user-111193@example.com,paid,2024-12-29 21:20:24 +0900,fulfilled,2024-12-29 21:20:28 +0900,JPY,11800,3640,0,15440,Line item discounts,300,通常配送,2024-12-29 21:20:24 +0900,2,UNIクラフトデコ箱7号H150/10〜50個入 - 50個入り,6050,,UNI006TP,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1164127,0,テストベンダーF23,220,,,,6307020013882,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#4322.1,,,payment-ref-1164127
テストユーザー1164128,test-user-110842@example.com,paid,,fulfilled,2024-12-29 21:20:28 +0900,JPY,0,0,0,0,,0,,2024-12-29 21:20:23 +0900,1,【サンプル】UNIクラフトデコ箱7号H80 - トレーなし,0,,UNI005AA_sample,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,0,テストベンダーF23,0,,,,6307019948346,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,,,,
テストユーザー1164128,test-user-110842@example.com,,,,,,,,,,,,,2024-12-29 21:20:23 +0900,1,【サンプル】UNIクラフトデコ箱6号H80 - トレーなし,0,,UNI003AA_sample,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1164129,test-user-48749@example.com,paid,2024-12-29 21:20:23 +0900,fulfilled,2024-12-29 21:20:28 +0900,JPY,5830,324,0,6154,,0,通常配送,2024-12-29 21:20:23 +0900,1,クラフトデコ箱5号H113/10〜50個入(ホールケーキ) - 50個入り,3740,,CLF003TP,true,true,fulfilled,テストユーザー246089,,,,,,,,,,,,,,,,,,,,,,manual (代金引換),payment-ref-1164130,0,テストベンダーF23,106,,,,6307019882810,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#4317.1,,,payment-ref-1164130
テストユーザー1164129,test-user-48749@example.com,,,,,,,,,,,,,2024-12-29 21:20:23 +0900,1,UNIクラフトデコ箱7号H150/10〜50個入 - 10個入り,2090,,UNI006TP,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1164131,test-user-90223@example.com,paid,2024-12-29 21:20:23 +0900,fulfilled,2024-12-29 21:20:28 +0900,JPY,9380,324,0,9704,Line item discounts,300,通常配送,2024-12-29 21:20:23 +0900,4,クラフトデコ箱3号H110/10〜50個入(ホールケーキ) - 50個入り,2420,,CLF001AA,true,true,fulfilled,テストユーザー927882,,,,,,,,,,,,,,,,,,,,,,manual (代金引換),payment-ref-1164132,0,テストベンダーF23,176,,,,6307019850042,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#4326.1,,,payment-ref-1164132
テストユーザー1164133,test-user-110713@example.com,paid,2024-12-29 21:20:23 +0900,fulfilled,2024-12-29 21:20:27 +0900,JPY,12650,0,0,12650,,0,,2024-12-29 21:20:23 +0900,1,UNIクラフトカットケーキ箱1号SS/10〜100個入 - 100個入り,3850,,UNI008AA,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1164134,0,テストベンダーF23,230,,,,6307019784506,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#4311.1,,,payment-ref-1164134
テストユーザー1164133,test-user-110713@example.com,,,,,,,,,,,,,2024-12-29 21:20:23 +0900,1,UNIクラフトカットケーキ箱2号S/10〜100個入 - 100個入り,4180,,UNI009AA,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1164133,test-user-110713@example.com,,,,,,,,,,,,,2024-12-29 21:20:23 +0900,1,UNIクラフトカットケーキ箱3号M/10〜100個入 - 100個入り,4620,,UNI010AA,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1164135,test-user-111195@example.com,paid,,fulfilled,2024-12-29 21:20:26 +0900,JPY,0,0,0,0,,0,,2024-12-29 21:20:23 +0900,1,【サンプル】メッセージ×ハコ　リボン,0,,KPG005AA_sample,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,0,テストベンダーF23,0,,,,6307019751738,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,,,,
テストユーザー1164135,test-user-111195@example.com,,,,,,,,,,,,,2024-12-29 21:20:23 +0900,1,【サンプル】UNIクラフトデコ箱4号H80 - トレーなし,0,,UNI014AA_sample,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1164135,test-user-111195@example.com,,,,,,,,,,,,,2024-12-29 21:20:23 +0900,1,【サンプル】UNIクラフトデコ箱6号H80 - トレーなし,0,,UNI003AA_sample,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1164135,test-user-111195@example.com,,,,,,,,,,,,,2024-12-29 21:20:23 +0900,1,【サンプル】UNIクラフトデコ箱7号H80 - トレーなし,0,,UNI005AA_sample,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1164135,test-user-111195@example.com,,,,,,,,,,,,,2024-12-29 21:20:23 +0900,1,【サンプル】UNIクラフトデコ箱5号H80 - トレーなし,0,,UNI001AA_sample,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1164135,test-user-111195@example.com,,,,,,,,,,,,,2024-12-29 21:20:23 +0900,1,【サンプル】UNIクラフトカットケーキ箱3号M,0,,UNI010AA_sample,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1164135,test-user-111195@example.com,,,,,,,,,,,,,2024-12-29 21:20:23 +0900,1,【サンプル】UNIクラフトカットケーキ箱2号S,0,,UNI009AA_sample,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1164135,test-user-111195@example.com,,,,,,,,,,,,,2024-12-29 21:20:23 +0900,1,【サンプル】UNIクラフトカットケーキ箱1号SS,0,,UNI008AA_sample,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1164135,test-user-111195@example.com,,,,,,,,,,,,,2024-12-29 21:20:23 +0900,1,【サンプル】UNIクラフトロールケーキ箱 - トレーなし,0,,UNI012AA_sample,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1164135,test-user-111195@example.com,,,,,,,,,,,,,2024-12-29 21:20:23 +0900,1,【サンプル】メッセージ×ハコ　ピーチ,0,,KPG004AA_sample,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1164135,test-user-111195@example.com,,,,,,,,,,,,,2024-12-29 21:20:23 +0900,1,【サンプル】メッセージ×ハコ　スカイ,0,,KPG003AA_sample,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1164135,test-user-111195@example.com,,,,,,,,,,,,,2024-12-29 21:20:23 +0900,1,【サンプル】オリジナルシール/クラフト　55×70mm - 55×70mm,0,,STC001AA_sample,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1164135,test-user-111195@example.com,,,,,,,,,,,,,2024-12-29 21:20:23 +0900,1,【サンプル】オリジナルシール/ホワイト　55×70mm - 55×70mm,0,,STW001AA_sample,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1164136,test-user-96641@example.com,paid,2024-12-29 21:20:23 +0900,fulfilled,2024-12-29 21:20:27 +0900,JPY,5830,324,0,6154,,0,通常配送,2024-12-29 21:20:23 +0900,1,メッセージ×ハコ　リボン/100個〜10個 - リボン,4510,,KPG005AA,true,true,fulfilled,テストユーザー727732,,,,,,,,,,,,,,,,,,,,,,manual (代金引換),payment-ref-1164137,0,テストベンダーF23,106,,,,6307019718970,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#4314.1,,,payment-ref-1164137
テストユーザー1164136,test-user-96641@example.com,,,,,,,,,,,,,2024-12-29 21:20:23 +0900,1,UNIクラフトデコ箱4号H80/10〜50個入 - 10個入り,1320,,UNI014TP,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1164138,test-user-110963@example.com,paid,2024-12-29 21:20:23 +0900,fulfilled,2024-12-29 21:20:27 +0900,JPY,9682,324,0,10006,Line item discounts,328,通常配送,2024-12-29 21:20:22 +0900,2,クラフトデコ箱4号H130/10〜50個入(ホールケーキ) - 10個入り,1100,,CLF002AA,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,manual (代金引換),payment-ref-1164139,0,テストベンダーF23,182,,,,6307019686202,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#4309.1,,,payment-ref-1164139
テストユーザー1164138,test-user-110963@example.com,,,,,,,,,,,,,2024-12-29 21:20:22 +0900,1,UNIクラフトデコ箱5号H80/10〜50個入 - 50個入り,3630,,UNI001TP,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1164138,test-user-110963@example.com,,,,,,,,,,,,,2024-12-29 21:20:22 +0900,1,UNIクラフトデコ箱6号H80/10〜50個入 - 50個入り,4180,,UNI003TP,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1164140,test-user-82897@example.com,paid,2024-12-29 21:20:22 +0900,fulfilled,2024-12-29 21:20:25 +0900,JPY,2984,1074,0,4058,Line item discounts,184,通常配送,2024-12-29 21:20:22 +0900,1,UNIクラフトデコ箱5号H80/10〜50個入 - 10個入り,1078,,UNI001AA,true,true,fulfilled,テストユーザー916780,,,,,,,,,,,,,,,,,,,,,,manual (代金引換),payment-ref-1164141,0,テストベンダーF23,58,,,,6307019653434,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#4310.1,,,payment-ref-1164141
テストユーザー1164140,test-user-82897@example.com,,,,,,,,,,,,,2024-12-29 21:20:22 +0900,1,UNIクラフトデコ箱7号H150/10〜50個入 - 10個入り,2090,,UNI006TP,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1164142,test-user-118967@example.com,paid,2024-12-29 21:20:22 +0900,fulfilled,2024-12-29 21:20:25 +0900,JPY,1936,620,0,2556,,0,通常配送,2024-12-29 21:20:22 +0900,1,Criollo- Milk -デコ箱5号H113/10〜50個入 - 10個入り,1936,,CRO002TK,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1164143,0,テストベンダーF23,35,,,,6307019620666,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#4315.1,,,payment-ref-1164143
テストユーザー1164144,test-user-4480@example.com,paid,2024-12-29 21:20:22 +0900,fulfilled,2024-12-29 21:20:27 +0900,JPY,14080,3000,0,17080,,0,通常配送,2024-12-29 21:20:22 +0900,2,クラフトデコ箱4号H130/10〜50個入(ホールケーキ) - 50個入り,3740,,CLF002TK,true,true,fulfilled,テストユーザー248662,,,,,,,,,,,,,,,,,,,,,,manual (銀行振込),payment-ref-1164145,0,テストベンダーF23,256,,,,6307019555130,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#4304.1,,,payment-ref-1164145
テストユーザー1164144,test-user-4480@example.com,,,,,,,,,,,,,2024-12-29 21:20:22 +0900,1,紙トレー4号サイズ/ゴールド - 50個入り,1650,,TRY001AA,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1164144,test-user-4480@example.com,,,,,,,,,,,,,2024-12-29 21:20:22 +0900,1,クラフトデコ箱5号H150/10〜50個入(ホールケーキ、シフォンケーキ) - 50個入り,4950,,CLF004TK,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1164146,test-user-29010@example.com,paid,2024-12-29 21:20:22 +0900,fulfilled,2024-12-29 21:20:26 +0900,JPY,3300,580,0,3880,,0,通常配送,2024-12-29 21:20:22 +0900,2,UNIクラフトデコ箱7号H150/10〜50個入 - 10個入り,1650,,UNI006AA,true,true,fulfilled,テストユーザー270056,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1164147,0,テストベンダーF23,60,,,,6307019522362,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#4313.1,,,payment-ref-1164147
テストユーザー1164148,test-user-110868@example.com,paid,2024-12-29 21:20:22 +0900,fulfilled,2024-12-29 21:20:25 +0900,JPY,9790,324,0,10114,,0,通常配送,2024-12-29 21:20:22 +0900,2,UNIクラフトデコ箱4号H80/10〜50個入 - 50個入り,2310,,UNI014AA,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,manual (代金引換),payment-ref-1164149,0,テストベンダーF23,178,,,,6307019489594,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#4303.1,,,payment-ref-1164149
テストユーザー1164148,test-user-110868@example.com,,,,,,,,,,,,,2024-12-29 21:20:22 +0900,1,メッセージ×ハコ　クラフト/100個〜10個 - クラフト,2585,,KPG001AA,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1164148,test-user-110868@example.com,,,,,,,,,,,,,2024-12-29 21:20:22 +0900,1,メッセージ×ハコ　リボン/100個〜10個 - リボン,2585,,KPG005AA,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1164150,test-user-91155@example.com,paid,2024-12-29 21:20:22 +0900,fulfilled,2024-12-29 21:20:24 +0900,JPY,2780,944,0,3724,Line item discounts,300,通常配送,2024-12-29 21:20:21 +0900,1,UNIクラフトデコ箱6号H80/10〜50個入 - 50個入り,3080,,UNI003AA,true,true,fulfilled,テストユーザー944820,,,,,,,,,,,,,,,,,,,,,,manual (代金引換),payment-ref-1164151,0,テストベンダーF23,56,,,,6307019424058,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#4308.1,,,payment-ref-1164151
テストユーザー1164152,test-user-92597@example.com,paid,2024-12-29 21:20:22 +0900,fulfilled,2024-12-29 21:20:26 +0900,JPY,6930,324,0,7254,,0,通常配送,2024-12-29 21:20:21 +0900,3,UNIクラフトデコ箱4号H80/10〜50個入 - 50個入り,2310,,UNI014AA,true,true,fulfilled,テストユーザー702741,,,,,,,,,,,,,,,,,,,,,,manual (代金引換),payment-ref-1164153,0,テストベンダーF23,126,,,,6307019391290,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#4305.1,,,payment-ref-1164153
テストユーザー1164155,test-user-118963@example.com,paid,2024-12-29 21:20:20 +0900,fulfilled,2024-12-29 21:20:25 +0900,JPY,5390,324,0,5714,,0,通常配送,2024-12-29 21:20:20 +0900,1,白ムジデコ箱5号H150/10個〜50個入(ホールケーキ、シフォンケーキ) - 50個入り,5390,,WMJ004TP,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,manual (代金引換),payment-ref-1164156,0,テストベンダーF23,98,,,,6307019325754,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#4295.1,,,payment-ref-1164156
テストユーザー1164157,test-user-9888@example.com,paid,2024-12-29 21:20:20 +0900,fulfilled,2024-12-29 21:20:25 +0900,JPY,5406,0,0,5406,Line item discounts,1084,,2024-12-29 21:20:20 +0900,1,クラフトデコ箱5号H113/10〜50個入(ホールケーキ) - 50個入り,2750,,CLF003AA,true,true,fulfilled,テストユーザー262643,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1164158,0,テストベンダーF23,118,,,,6307019260218,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#4300.1,,,payment-ref-1164158
テストユーザー1164157,test-user-9888@example.com,,,,,,,,,,,,,2024-12-29 21:20:20 +0900,1,クラフトデコ箱4号H130/10〜50個入(ホールケーキ) - 50個入り,3740,,CLF002TK,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1164159,test-user-85335@example.com,paid,2024-12-29 21:20:20 +0900,fulfilled,2024-12-29 21:20:23 +0900,JPY,9680,0,0,9680,,0,,2024-12-29 21:20:20 +0900,1,UNIクラフトカットケーキ箱4号L/10〜100個入 - 100個入り,5060,,UNI011AA,true,true,fulfilled,テストユーザー929473,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1164160,0,テストベンダーF23,176,,,,6307019227450,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#4285.1,,,payment-ref-1164160
テストユーザー1164159,test-user-85335@example.com,,,,,,,,,,,,,2024-12-29 21:20:20 +0900,1,UNIクラフトカットケーキ箱3号M/10〜100個入 - 100個入り,4620,,UNI010AA,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1164161,test-user-33101@example.com,paid,2024-12-29 21:20:20 +0900,fulfilled,2024-12-29 21:20:26 +0900,JPY,5500,0,0,5500,,0,,2024-12-29 21:20:19 +0900,1,UNIクラフトデコ箱4号H80/10〜50個入 - 50個入り,3190,,UNI014TP,true,true,fulfilled,テストユーザー264095,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1164162,0,テストベンダーF23,100,,,,6307019194682,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#4298.1,,,payment-ref-1164162
テストユーザー1164161,test-user-33101@example.com,,,,,,,,,,,,,2024-12-29 21:20:19 +0900,1,UNIクラフトカットケーキ箱1号SS/10〜100個入 - 50個入り,2310,,UNI008AA,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1164163,test-user-109154@example.com,paid,2024-12-29 21:20:19 +0900,fulfilled,2024-12-29 21:20:24 +0900,JPY,1606,400,0,2006,,0,通常配送,2024-12-29 21:20:19 +0900,1,UNIクラフトデコ箱6号H80/10〜50個入 - 10個入り,1606,,UNI003TP,true,true,fulfilled,テストユーザー1164164,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1164165,0,テストベンダーF23,29,,,,6307019129146,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#4299.1,,,payment-ref-1164165
テストユーザー1164166,test-user-90497@example.com,paid,2024-12-29 21:20:19 +0900,fulfilled,2024-12-29 21:20:24 +0900,JPY,3330,620,0,3950,Line item discounts,300,通常配送,2024-12-29 21:20:19 +0900,1,クラフトデコ箱4号H130/10〜50個入(ホールケーキ) - 50個入り,2530,,CLF002AA,true,true,fulfilled,テストユーザー1164167,,,,,,,,,,,,,,,,,,,,,,manual (銀行振込),payment-ref-1164168,0,テストベンダーF23,66,,,,6307019096378,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#4297.1,,,payment-ref-1164168
テストユーザー1164166,test-user-90497@example.com,,,,,,,,,,,,,2024-12-29 21:20:19 +0900,1,クラフトデコ箱4号H130/10〜50個入(ホールケーキ) - 10個入り,1100,,CLF002AA,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1164170,test-user-88316@example.com,paid,2024-12-29 21:20:19 +0900,fulfilled,2024-12-29 21:20:22 +0900,JPY,5156,0,0,5156,Line item discounts,300,,2024-12-29 21:20:19 +0900,1,UNIクラフトデコ箱6号H80/10〜50個入 - 50個入り,4180,,UNI003TP,true,true,fulfilled,テストユーザー1164171,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1164172,0,テストベンダーF23,99,,,,6307019063610,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#4301.1,,,payment-ref-1164172
テストユーザー1164170,test-user-88316@example.com,,,,,,,,,,,,,2024-12-29 21:20:19 +0900,1,UNIクラフトロールケーキ箱/10〜100個入 - 10個入り,1276,,UNI012TK,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1164174,test-user-118764@example.com,paid,2024-12-29 21:20:19 +0900,fulfilled,2024-12-29 21:20:24 +0900,JPY,3300,620,0,3920,,0,通常配送,2024-12-29 21:20:19 +0900,2,UNIクラフトデコ箱7号/H150/10〜50個入 - 10個入り,1650,,wc7-op-0002,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1164175,0,テストベンダーF23,150,,,,6307019030842,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#430.1,,,payment-ref-1164175
テストユーザー1164176,test-user-71691@example.com,paid,2024-12-29 21:20:19 +0900,fulfilled,2024-12-29 21:20:24 +0900,JPY,1790,620,0,2410,Line item discounts,300,通常配送,2024-12-29 21:20:19 +0900,1,UNIクラフトデコ箱7号H150/10〜50個入 - 10個入り,2090,,UNI006TP,true,true,fulfilled,テストユーザー702122,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1164177,0,テストベンダーF23,38,,,,6307018998074,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#4296.1,,,payment-ref-1164177
テストユーザー1164178,test-user-118965@example.com,paid,2024-12-29 21:20:19 +0900,fulfilled,2024-12-29 21:20:24 +0900,JPY,4950,550,0,5500,,0,通常配送,2024-12-29 21:20:19 +0900,1,クラフトデコ箱6号H150/10〜50個入(ホールケーキ、シフォンケーキ) - 50個入り,4950,,CLF005TP,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1164179,0,テストベンダーF23,90,,,,6307018965306,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#4293.1,,,payment-ref-1164179
